timestamp,dist_real_cm,dist_sensor_cm
1771607403.56058,5,4.38
1771607403.58565,5,4.36
1771607403.61071,5,4.37
1771607403.63577,5,4.36
1771607403.66083,5,4.38
1771607403.68589,5,4.36
1771607403.71097,5,4.37
1771607403.73602,5,4.43
1771607403.76108,5,4.38
1771607403.78614,5,4.37
1771607403.81120,5,4.34
1771607403.83626,5,4.43
1771607403.86132,5,4.43
1771607403.88637,5,4.33
1771607403.91143,5,4.33
1771607403.93648,5,4.37
1771607403.96154,5,4.34
1771607403.98661,5,4.42
1771607404.01166,5,4.34
1771607404.03672,5,4.44
1771607404.06182,5,4.4
1771607404.08689,5,4.34
1771607404.11195,5,4.44
1771607404.13699,5,4.37
1771607404.16205,5,4.37
1771607404.18714,5,4.36
1771607404.21218,5,4.36
1771607404.23724,5,4.36
1771607404.26230,5,4.45
1771607404.28736,5,4.46
1771607404.31242,5,4.38
1771607404.33748,5,4.35
1771607404.36256,5,4.38
1771607404.38761,5,4.38
1771607404.41267,5,4.35
1771607404.43773,5,4.37
1771607404.46279,5,4.44
1771607404.48786,5,4.34
1771607404.51292,5,4.37
1771607404.53797,5,4.37
1771607404.56304,5,4.35
1771607404.58810,5,4.36
1771607404.61316,5,4.36
1771607404.63822,5,4.36
1771607404.66330,5,4.35
1771607404.68835,5,4.44
1771607404.71341,5,4.35
1771607404.73847,5,4.36
1771607404.76353,5,4.37
1771607404.78859,5,4.46
1771607404.81365,5,4.37
1771607404.83873,5,4.32
1771607404.86380,5,4.35
1771607404.88888,5,4.38
1771607404.91395,5,4.35
1771607404.93899,5,4.36
1771607404.96405,5,4.36
1771607404.98911,5,4.37
1771607405.01416,5,4.39
1771607405.03925,5,4.38
1771607405.06435,5,4.35
1771607405.08937,5,4.34
1771607405.11443,5,4.42
1771607405.13949,5,4.35
1771607405.16457,5,4.42
1771607405.18965,5,4.36
1771607405.21469,5,4.4
1771607405.23974,5,4.33
1771607405.26481,5,4.43
1771607405.28986,5,4.35
1771607405.31493,5,4.33
1771607405.33999,5,4.34
1771607405.36507,5,4.43
1771607405.39012,5,4.33
1771607405.41517,5,4.42
1771607405.44023,5,4.36
1771607405.46531,5,4.41
1771607405.49040,5,4.45
1771607405.51546,5,4.42
1771607405.54050,5,4.45
1771607405.56560,5,4.36
1771607405.59064,5,4.43
1771607405.61570,5,4.43
1771607405.64075,5,4.44
1771607405.66582,5,4.35
1771607405.69088,5,4.45
1771607405.71594,5,4.37
1771607405.74100,5,4.35
1771607405.76606,5,4.35
1771607405.79112,5,4.35
1771607405.81621,5,4.36
1771607405.84128,5,4.36
1771607405.86633,5,4.44
1771607405.89138,5,4.35
1771607405.91644,5,4.36
1771607405.94150,5,4.37
1771607405.96657,5,4.36
1771607405.99163,5,4.45
1771607406.01670,5,4.42
1771607406.04176,5,4.34
1771607406.06682,5,4.35
1771607406.09188,5,4.43
1771607406.11694,5,4.37
1771607406.14200,5,4.43
1771607406.16706,5,4.35
1771607406.19212,5,4.35
1771607406.21719,5,4.43
1771607406.24225,5,4.35
1771607406.26734,5,4.37
1771607406.29238,5,4.4
1771607406.31744,5,4.36
1771607406.34250,5,4.36
1771607406.36760,5,4.37
1771607406.39264,5,4.36
1771607406.41771,5,4.43
1771607406.44280,5,4.35
1771607406.46784,5,4.31
1771607406.49290,5,4.45
1771607406.51796,5,4.38
1771607406.54302,5,4.44
1771607406.56808,5,4.38
1771607406.59315,5,4.37
1771607406.61821,5,4.34
1771607406.64327,5,4.36
1771607406.66833,5,4.37
1771607406.69341,5,4.37
1771607406.71846,5,4.34
1771607406.74351,5,4.41
1771607406.76857,5,4.44
1771607406.79363,5,4.36
1771607406.81869,5,4.34
1771607406.84375,5,4.32
1771607406.86882,5,4.33
1771607406.89388,5,4.44
1771607406.91909,5,4.36
1771607406.94414,5,4.37
1771607406.96918,5,4.33
1771607406.99424,5,4.38
1771607407.01930,5,4.38
1771607407.04435,5,4.41
1771607407.06942,5,4.36
1771607407.09449,5,4.34
1771607407.11954,5,4.37
1771607407.14461,5,4.35
1771607407.16967,5,4.45
1771607407.19472,5,4.35
1771607407.21978,5,4.44
1771607407.24483,5,4.36
1771607407.26989,5,4.36
1771607407.29497,5,4.43
1771607407.32002,5,4.42
1771607407.34507,5,4.35
1771607407.37015,5,4.36
1771607407.39520,5,4.43
1771607407.42026,5,4.45
1771607407.44533,5,4.35
1771607407.47037,5,4.35
1771607407.49543,5,4.35
1771607407.52048,5,4.37
1771607407.54554,5,4.43
1771607407.57060,5,4.36
1771607407.59568,5,4.41
1771607407.62072,5,4.33
1771607407.64578,5,4.24
1771607407.67086,5,4.44
1771607407.69590,5,4.38
1771607407.72097,5,4.46
1771607407.74604,5,4.34
1771607407.77111,5,4.35
1771607407.79617,5,4.36
1771607407.82124,5,4.43
1771607407.84629,5,4.35
1771607407.87137,5,4.35
1771607407.89644,5,4.44
1771607407.92151,5,4.35
1771607407.94657,5,4.35
1771607407.97164,5,4.37
1771607407.99671,5,4.38
1771607408.02178,5,4.38
1771607408.04684,5,4.44
1771607408.07192,5,4.36
1771607408.09698,5,4.34
1771607408.12204,5,4.35
1771607408.14711,5,4.43
1771607408.17217,5,4.38
1771607408.19729,5,4.41
1771607408.22229,5,4.37
1771607408.24737,5,4.39
1771607408.27244,5,4.39
1771607408.29750,5,4.33
1771607408.32257,5,4.44
1771607408.34763,5,4.37
1771607408.37270,5,4.35
1771607408.39776,5,4.36
1771607408.42283,5,4.36
1771607408.44789,5,4.4
1771607408.47293,5,4.36
1771607408.49801,5,4.42
1771607408.52306,5,4.41
1771607408.54812,5,4.42
1771607408.57321,5,4.34
1771607408.59827,5,4.35
1771607408.62334,5,4.34
1771607408.64842,5,4.36
1771607408.67345,5,4.35
1771607408.69852,5,4.43
1771607408.72359,5,4.42
1771607408.74864,5,4.38
1771607408.77372,5,4.38
1771607408.79877,5,4.38
1771607408.82382,5,4.46
1771607408.84888,5,4.37
1771607408.87403,5,4.37
1771607408.89908,5,4.38
1771607408.92412,5,4.41
1771607408.94925,5,4.35
1771607408.97430,5,4.31
1771607408.99939,5,4.38
1771607409.02446,5,4.31
1771607409.04953,5,4.38
1771607409.07460,5,4.41
1771607409.09967,5,4.42
1771607409.12472,5,4.41
1771607409.14978,5,4.4
1771607409.17485,5,4.36
1771607409.19999,5,4.38
1771607409.22500,5,4.45
1771607409.25007,5,4.38
1771607409.27514,5,4.36
1771607409.30020,5,4.34
1771607409.32526,5,4.44
1771607409.35032,5,4.44
1771607409.37538,5,4.43
1771607409.40044,5,4.33
1771607409.42551,5,4.36
1771607409.45057,5,4.36
1771607409.47564,5,4.4
1771607409.50070,5,4.44
1771607409.52576,5,4.35
1771607409.55088,5,4.42
1771607409.57595,5,4.44
1771607409.60100,5,4.36
1771607409.62608,5,4.38
1771607409.65113,5,4.44
1771607409.67621,5,4.38
1771607409.70126,5,4.44
1771607409.72633,5,4.43
1771607409.75139,5,4.46
1771607409.77646,5,4.38
1771607409.80152,5,4.36
1771607409.82659,5,4.45
1771607409.85166,5,4.35
1771607409.87672,5,4.36
1771607409.90178,5,4.35
1771607409.92684,5,4.35
1771607409.95191,5,4.39
1771607409.97699,5,4.35
1771607410.00205,5,4.37
1771607410.02711,5,4.44
1771607410.05218,5,4.43
1771607410.07724,5,4.44
1771607410.10230,5,4.36
1771607410.12736,5,4.38
1771607410.15243,5,4.36
1771607410.17750,5,4.34
1771607410.20257,5,4.34
1771607410.22763,5,4.36
1771607410.25271,5,4.44
1771607410.27777,5,4.44
1771607410.30283,5,4.38
1771607410.32789,5,4.37
1771607410.35295,5,4.43
1771607410.37802,5,4.45
1771607410.40308,5,4.36
1771607410.42815,5,4.36
1771607410.45322,5,4.3
1771607410.47830,5,4.35
1771607410.50336,5,4.35
1771607410.52842,5,4.37
1771607410.55349,5,4.44
1771607410.57856,5,4.45
1771607410.60362,5,4.35
1771607410.62868,5,4.36
1771607410.65375,5,4.4
1771607410.67882,5,4.37
1771607410.70388,5,4.42
1771607410.72897,5,4.36
1771607410.75402,5,4.37
1771607410.77909,5,4.38
1771607410.80417,5,4.33
1771607410.82924,5,4.36
1771607410.85431,5,4.38
1771607410.87937,5,4.46
1771607410.90444,5,4.34
1771607410.92950,5,4.45
1771607410.95455,5,4.37
1771607410.97966,5,4.38
1771607411.00471,5,4.39
1771607411.02978,5,4.37
1771607411.05486,5,4.46
1771607411.07991,5,4.42
1771607411.10499,5,4.44
1771607411.13005,5,4.37
1771607411.15511,5,4.45
1771607411.18018,5,4.34
1771607411.20524,5,4.36
1771607411.23030,5,4.34
1771607411.25537,5,4.42
1771607411.28043,5,4.37
1771607411.30550,5,4.39
1771607411.33056,5,4.42
1771607411.35562,5,4.42
1771607411.38068,5,4.31
1771607411.40574,5,4.37
1771607411.43081,5,4.46
1771607411.45587,5,4.45
1771607411.48093,5,4.38
1771607411.50599,5,4.4
1771607411.53106,5,4.37
1771607411.55612,5,4.45
1771607411.58118,5,4.44
1771607411.60625,5,4.44
1771607411.63130,5,4.37
1771607411.65637,5,4.36
1771607411.68143,5,4.38
1771607411.70649,5,4.34
1771607411.73155,5,4.35
1771607411.75662,5,4.46
1771607411.78168,5,4.36
1771607411.80675,5,4.43
1771607411.83183,5,4.75
1771607411.85688,5,4.34
1771607411.88192,5,4.34
1771607411.90698,5,4.42
1771607411.93204,5,4.38
1771607411.95709,5,4.34
1771607411.98217,5,4.35
1771607412.00722,5,4.36
1771607412.03228,5,4.45
1771607412.05733,5,4.37
1771607412.08240,5,4.36
1771607412.10746,5,4.36
1771607412.13252,5,4.38
1771607412.15757,5,4.36
1771607412.18265,5,4.35
1771607412.20770,5,4.34
1771607412.23278,5,4.35
1771607412.25783,5,4.37
1771607412.28292,5,4.44
1771607412.30817,5,4.35
1771607412.33322,5,4.34
1771607412.35827,5,4.45
1771607412.38333,5,4.43
1771607412.40838,5,4.36
1771607412.43344,5,4.43
1771607412.45845,5,4.44
1771607412.48356,5,4.36
1771607412.50861,5,4.37
1771607412.53368,5,4.43
1771607412.55874,5,4.35
1771607412.58381,5,4.49
1771607412.60886,5,4.35
1771607412.63394,5,4.33
1771607412.65900,5,4.35
1771607412.68406,5,4.37
1771607412.70913,5,4.43
1771607412.73418,5,4.45
1771607412.75924,5,4.35
1771607412.78430,5,4.36
1771607412.80936,5,4.36
1771607412.83442,5,4.35
1771607412.85951,5,4.34
1771607412.88456,5,4.36
1771607412.90961,5,4.35
1771607412.93467,5,4.35
1771607412.95973,5,4.36
1771607412.98484,5,4.45
1771607413.00989,5,4.35
1771607413.03494,5,4.45
1771607413.05999,5,4.38
1771607413.08506,5,4.33
1771607413.11012,5,4.32
1771607413.13518,5,4.4
1771607413.16025,5,4.4
1771607413.18533,5,4.46
1771607413.21041,5,4.35
1771607413.23548,5,4.44
1771607413.26055,5,4.38
1771607413.28562,5,4.39
1771607413.31069,5,4.39
1771607413.33575,5,4.38
1771607413.36081,5,4.41
1771607413.38588,5,4.35
1771607413.41096,5,4.42
1771607413.43602,5,4.38
1771607413.46107,5,4.41
1771607413.48614,5,4.45
1771607413.51120,5,4.42
1771607413.53626,5,4.42
1771607413.56134,5,4.41
1771607413.58640,5,4.41
1771607413.61147,5,4.43
1771607413.63653,5,4.35
1771607413.66159,5,4.41
1771607413.68666,5,4.36
1771607413.71173,5,4.42
1771607413.73679,5,4.44
1771607413.76185,5,4.34
1771607413.78692,5,4.34
1771607413.81198,5,4.38
1771607413.83705,5,4.36
1771607413.86212,5,4.34
1771607413.88718,5,4.35
1771607413.91224,5,4.43
1771607413.93731,5,4.42
1771607413.96237,5,4.45
1771607413.98743,5,4.43
1771607414.01250,5,4.35
1771607414.03756,5,4.34
1771607414.06263,5,4.43
1771607414.08769,5,4.36
1771607414.11275,5,4.35
1771607414.13811,5,8.92
1771607414.16290,5,4.42
1771607414.18796,5,4.42
1771607414.21305,5,4.42
1771607414.23810,5,4.39
1771607414.26319,5,4.37
1771607414.28826,5,4.39
1771607414.31332,5,4.36
1771607414.33838,5,4.38
1771607414.36342,5,4.35
1771607414.38848,5,4.37
1771607414.41355,5,4.38
1771607414.43862,5,4.43
1771607414.46370,5,4.36
1771607414.48875,5,4.43
1771607414.51381,5,4.32
1771607414.53888,5,4.43
1771607414.56393,5,4.41
1771607414.58898,5,4.37
1771607414.61407,5,4.37
1771607414.63912,5,4.44
1771607414.66418,5,4.45
1771607414.68923,5,4.38
1771607414.71432,5,4.38
1771607414.73937,5,4.45
1771607414.76442,5,4.37
1771607414.78948,5,4.45
1771607414.81454,5,4.36
1771607414.83959,5,4.35
1771607414.86466,5,4.37
1771607414.88974,5,4.37
1771607414.91481,5,4.36
1771607414.93989,5,4.38
1771607414.96494,5,4.44
1771607414.99002,5,4.38
1771607415.01510,5,4.45
1771607415.04017,5,4.39
1771607415.06523,5,4.44
1771607415.09027,5,4.35
1771607415.11533,5,4.33
1771607415.14039,5,4.43
1771607415.16547,5,4.37
1771607415.19058,5,4.32
1771607415.21560,5,4.33
1771607415.24065,5,4.35
1771607415.26573,5,4.37
1771607415.29079,5,4.37
1771607415.31584,5,4.34
1771607415.34092,5,4.35
1771607415.36599,5,4.36
1771607415.39106,5,4.37
1771607415.41613,5,4.37
1771607415.44120,5,4.37
1771607415.46626,5,4.36
1771607415.49133,5,4.37
1771607415.51641,5,4.37
1771607415.54148,5,4.36
1771607415.56655,5,4.44
1771607415.59162,5,4.36
1771607415.61668,5,4.35
1771607415.64175,5,4.36
1771607415.66682,5,4.36
1771607415.69189,5,4.36
1771607415.71696,5,4.37
1771607415.74203,5,4.37
1771607415.76709,5,4.36
1771607415.79217,5,4.34
1771607415.81724,5,4.37
1771607415.84229,5,4.38
1771607415.86737,5,4.35
1771607415.89244,5,4.36
1771607415.91751,5,4.36
1771607415.94258,5,4.35
1771607415.96764,5,4.37
1771607415.99272,5,4.39
1771607416.01778,5,4.34
1771607416.04285,5,4.42
1771607416.06792,5,4.4
1771607416.09299,5,4.36
1771607416.11806,5,4.38
1771607416.14313,5,4.46
1771607416.16820,5,4.36
1771607416.19327,5,4.37
1771607416.21829,5,4.37
1771607416.24341,5,4.35
1771607416.26848,5,4.37
1771607416.29354,5,4.41
1771607416.31861,5,4.38
1771607416.34367,5,4.4
1771607416.36874,5,4.39
1771607416.39382,5,4.35
1771607416.41886,5,4.36
1771607416.44392,5,4.45
1771607416.46898,5,4.37
1771607416.49404,5,4.41
1771607416.51910,5,4.37
1771607416.54416,5,4.43
1771607416.56924,5,4.43
1771607416.59429,5,4.39
1771607416.61935,5,4.33
1771607416.64441,5,4.41
1771607416.66947,5,4.31
1771607416.69453,5,4.36
1771607416.71959,5,4.43
1771607416.74465,5,4.36
1771607416.76972,5,4.35
1771607416.79478,5,4.42
1771607416.81983,5,4.39
1771607416.84492,5,4.38
1771607416.86997,5,4.42
1771607416.89503,5,4.4
1771607416.92008,5,4.34
1771607416.94516,5,4.41
1771607416.97021,5,4.34
1771607416.99531,5,4.41
1771607417.02037,5,4.37
1771607417.04548,5,4.39
1771607417.07054,5,4.4
1771607417.09562,5,4.32
1771607417.12066,5,4.33
1771607417.14573,5,4.41
1771607417.17081,5,4.42
1771607417.19589,5,4.38
1771607417.22093,5,4.37
1771607417.24598,5,4.35
1771607417.27107,5,4.45
1771607417.29612,5,4.37
1771607417.32117,5,4.36
1771607417.34625,5,4.33
1771607417.37131,5,4.4
1771607417.39636,5,4.36
1771607417.42142,5,4.37
1771607417.44648,5,4.36
1771607417.47154,5,4.36
1771607417.49661,5,4.37
1771607417.52166,5,4.36
1771607417.54672,5,4.41
1771607417.57177,5,4.34
1771607417.59684,5,4.43
1771607417.62189,5,4.41
1771607417.64696,5,4.37
1771607417.67202,5,4.38
1771607417.69709,5,4.35
1771607417.72214,5,4.36
1771607417.74722,5,4.34
1771607417.77227,5,4.36
1771607417.79734,5,4.43
1771607417.82240,5,4.34
1771607417.84744,5,4.44
1771607417.87250,5,4.43
1771607417.89759,5,4.38
1771607417.92265,5,4.43
1771607417.94771,5,4.35
1771607417.97278,5,4.45
1771607417.99783,5,4.35
1771607418.02289,5,4.35
1771607418.04794,5,4.36
1771607418.07301,5,4.44
1771607418.09807,5,4.36
1771607418.12312,5,4.34
1771607418.14820,5,4.35
1771607418.17326,5,4.36
1771607418.19842,5,4.36
1771607418.22343,5,4.36
1771607418.24850,5,4.37
1771607418.27357,5,4.38
1771607418.29863,5,4.36
1771607418.32375,5,5.22
1771607418.34878,5,4.44
1771607418.37384,5,4.36
1771607418.39891,5,4.36
1771607418.42398,5,4.39
1771607418.44904,5,4.35
1771607418.47412,5,4.35
1771607418.49918,5,4.35
1771607418.52425,5,4.37
1771607418.54932,5,4.36
1771607418.57440,5,4.38
1771607418.59946,5,4.36
1771607418.62453,5,4.36
1771607418.64960,5,4.37
1771607418.67467,5,4.36
1771607418.69974,5,4.45
1771607418.72481,5,4.37
1771607418.74985,5,4.41
1771607418.77495,5,4.35
1771607418.80002,5,4.39
1771607418.82509,5,4.45
1771607418.85016,5,4.34
1771607418.87524,5,4.35
1771607418.90030,5,4.37
1771607418.92537,5,4.43
1771607418.95042,5,4.36
1771607418.97547,5,4.35
1771607419.00055,5,4.35
1771607419.02561,5,4.42
1771607419.05070,5,4.36
1771607419.07577,5,4.43
1771607419.10082,5,4.38
1771607419.12588,5,4.39
1771607419.15095,5,4.44
1771607419.17601,5,4.31
1771607419.20108,5,4.41
1771607419.22614,5,4.34
1771607419.25121,5,4.4
1771607419.27627,5,4.4
1771607419.30135,5,4.43
1771607419.32642,5,4.4
1771607419.35148,5,4.4
1771607419.37655,5,4.37
1771607419.40162,5,4.36
1771607419.42669,5,4.43
1771607419.45177,5,4.43
1771607419.47683,5,4.36
1771607419.50191,5,4.37
1771607419.52698,5,4.44
1771607419.55205,5,4.42
1771607419.57711,5,4.44
1771607419.60219,5,4.33
1771607419.62726,5,4.35
1771607419.65232,5,4.34
1771607419.67739,5,4.33
1771607419.70246,5,4.33
1771607419.72753,5,4.4
1771607419.75260,5,4.44
1771607419.77767,5,4.37
1771607419.80274,5,4.43
1771607419.82782,5,4.68
1771607419.85288,5,4.37
1771607419.87794,5,4.35
1771607419.90301,5,4.34
1771607419.92808,5,4.26
1771607419.95315,5,4.36
1771607419.97822,5,4.42
1771607420.00329,5,4.36
1771607420.02836,5,4.44
1771607420.05342,5,4.36
1771607420.07849,5,4.42
1771607420.10356,5,4.35
1771607420.12863,5,4.45
1771607420.15370,5,4.35
1771607420.17876,5,4.34
1771607420.20383,5,4.35
1771607420.22891,5,4.37
1771607420.25394,5,4.37
1771607420.27901,5,4.36
1771607420.30406,5,4.38
1771607420.32914,5,4.43
1771607420.35419,5,4.34
1771607420.37924,5,4.41
1771607420.40431,5,4.36
1771607420.42936,5,4.38
1771607420.45443,5,4.36
1771607420.47950,5,4.35
1771607420.50457,5,4.43
1771607420.52962,5,4.42
1771607420.55469,5,4.42
1771607420.57977,5,4.42
1771607420.60483,5,4.34
1771607420.62989,5,4.38
1771607420.65496,5,4.35
1771607420.68001,5,4.35
1771607420.70508,5,4.35
1771607420.73015,5,4.42
1771607420.75522,5,4.35
1771607420.78029,5,4.42
1771607420.80536,5,4.41
1771607420.83043,5,4.42
1771607420.85551,5,4.42
1771607420.88057,5,4.35
1771607420.90564,5,4.34
1771607420.93071,5,4.39
1771607420.95578,5,4.33
1771607420.98084,5,4.32
1771607421.00592,5,4.33
1771607421.03099,5,4.42
1771607421.05606,5,4.36
1771607421.08126,5,4.36
1771607421.10629,5,4.38
1771607421.13137,5,4.39
1771607421.15643,5,4.4
1771607421.18150,5,4.4
1771607421.20658,5,4.34
1771607421.23165,5,4.35
1771607421.25672,5,4.35
1771607421.28179,5,4.35
1771607421.30686,5,4.45
1771607421.33192,5,4.42
1771607421.35699,5,4.38
1771607421.38206,5,4.38
1771607421.40713,5,4.44
1771607421.43220,5,4.37
1771607421.45727,5,4.38
1771607421.48230,5,4.45
1771607421.50741,5,4.44
1771607421.53248,5,4.43
1771607421.55755,5,4.41
1771607421.58262,5,4.34
1771607421.60769,5,4.45
1771607421.63275,5,4.41
1771607421.65782,5,4.34
1771607421.68289,5,4.34
1771607421.70796,5,4.35
1771607421.73303,5,4.42
1771607421.75810,5,4.36
1771607421.78317,5,4.41
1771607421.80824,5,4.34
1771607421.83331,5,4.41
1771607421.85839,5,4.34
1771607421.88345,5,4.34
1771607421.90852,5,4.42
1771607421.93359,5,4.44
1771607421.95865,5,4.34
1771607421.98372,5,4.34
1771607422.00879,5,4.33
1771607422.03386,5,4.35
1771607422.05893,5,4.41
1771607422.08400,5,4.39
1771607422.10907,5,4.34
1771607422.13413,5,4.33
1771607422.15921,5,4.41
1771607422.18427,5,4.43
1771607422.20935,5,4.42
1771607422.23439,5,4.43
1771607422.25945,5,4.34
1771607422.28451,5,4.33
1771607422.30959,5,4.41
1771607422.33464,5,4.41
1771607422.35969,5,4.33
1771607422.38475,5,4.42
1771607422.40981,5,4.34
1771607422.43489,5,4.42
1771607422.45995,5,4.38
1771607422.48501,5,4.34
1771607422.51006,5,4.43
1771607422.53512,5,4.43
1771607422.56019,5,4.43
1771607422.58526,5,4.42
1771607422.61031,5,4.39
1771607422.63537,5,4.34
1771607422.66043,5,4.36
1771607422.68551,5,4.33
1771607422.71057,5,4.34
1771607422.73562,5,4.42
1771607422.76070,5,4.41
1771607422.78575,5,4.32
1771607422.81084,5,4.56
1771607422.83588,5,4.43
1771607422.86094,5,4.34
1771607422.88599,5,4.42
1771607422.91107,5,4.42
1771607422.93612,5,4.35
1771607422.96118,5,4.44
1771607422.98624,5,4.41
1771607423.01129,5,4.43
1771607423.03637,5,4.33
1771607423.06145,5,4.34
1771607423.08653,5,4.44
1771607423.11160,5,4.38
1771607423.13665,5,4.36
1771607423.16173,5,4.39
1771607423.18681,5,4.33
1771607423.21233,5,11.72
1771607423.23701,5,4.39
1771607423.26204,5,4.4
1771607423.28711,5,4.38
1771607423.31218,5,4.39
1771607423.33722,5,4.45
1771607423.36228,5,4.38
1771607423.38734,5,4.38
1771607423.41243,5,4.42
1771607423.43747,5,4.37
1771607423.46253,5,4.37
1771607423.48759,5,4.4
1771607423.51267,5,4.43
1771607423.53772,5,4.35
1771607423.56278,5,4.34
1771607423.58784,5,4.37
1771607423.61294,5,4.32
1771607423.63801,5,4.33
1771607423.66305,5,4.41
1771607423.68811,5,4.32
1771607423.71317,5,4.42
1771607423.73826,5,4.43
1771607423.76330,5,4.41
1771607423.78836,5,4.44
1771607423.81347,5,4.43
1771607423.83853,5,4.35
1771607423.86360,5,4.37
1771607423.88865,5,4.44
1771607423.91371,5,4.41
1771607423.93876,5,4.35
1771607423.96382,5,4.41
1771607423.98888,5,4.35
1771607424.01398,5,4.4
1771607424.03905,5,4.33
1771607424.06413,5,4.35
1771607424.08917,5,4.35
1771607424.11423,5,4.43
1771607424.13929,5,4.41
1771607424.16436,5,4.34
1771607424.18945,5,4.38
1771607424.21453,5,4.41
1771607424.23956,5,4.43
1771607424.26462,5,4.41
1771607424.28968,5,4.35
1771607424.31475,5,4.42
1771607424.33982,5,4.59
1771607424.36486,5,4.33
1771607424.38992,5,4.33
1771607424.41502,5,4.41
1771607424.44007,5,4.29
1771607424.46513,5,4.41
1771607424.49018,5,4.35
1771607424.51526,5,4.37
1771607424.54035,5,4.45
1771607424.56541,5,4.41
1771607424.59047,5,4.43
1771607424.61552,5,4.45
1771607424.64062,5,4.44
1771607424.66567,5,4.36
1771607424.69073,5,4.34
1771607424.71579,5,4.35
1771607424.74084,5,4.35
1771607424.76590,5,4.37
1771607424.79096,5,4.44
1771607424.81606,5,4.37
1771607424.84110,5,4.38
1771607424.86621,5,4.37
1771607424.89126,5,4.38
1771607424.91631,5,4.38
1771607424.94136,5,4.34
1771607424.96642,5,4.34
1771607424.99148,5,4.36
1771607425.01658,5,4.46
1771607425.04162,5,4.39
1771607425.06668,5,4.42
1771607425.09176,5,4.45
1771607425.11691,5,4.41
1771607425.14194,5,4.35
1771607425.16700,5,4.38
1771607425.19205,5,4.41
1771607425.21713,5,4.4
1771607425.24218,5,4.42
1771607425.26723,5,4.42
1771607425.29229,5,4.34
1771607425.31735,5,4.4
1771607425.34241,5,4.35
1771607425.36747,5,4.37
1771607425.39254,5,4.38
1771607425.41763,5,4.37
1771607425.44268,5,4.37
1771607425.46773,5,4.38
1771607425.49280,5,4.36
1771607425.51787,5,4.39
1771607425.54292,5,4.38
1771607425.56798,5,4.36
1771607425.59304,5,4.4
1771607425.61814,5,4.35
1771607425.64318,5,4.44
1771607425.66824,5,4.39
1771607425.69331,5,4.44
1771607425.71837,5,4.36
1771607425.74344,5,4.36
1771607425.76850,5,4.36
1771607425.79356,5,4.38
1771607425.81865,5,4.33
1771607425.84370,5,4.43
1771607425.86877,5,4.37
1771607425.89384,5,4.42
1771607425.91889,5,4.34
1771607425.94395,5,4.35
1771607425.96901,5,4.37
1771607425.99408,5,4.43
1771607426.01917,5,4.34
1771607426.04421,5,4.44
1771607426.06927,5,4.34
1771607426.09433,5,4.43
1771607426.11939,5,4.35
1771607426.14445,5,4.37
1771607426.16952,5,4.35
1771607426.19458,5,4.43
1771607426.21967,5,4.42
1771607426.24471,5,4.35
1771607426.26977,5,4.36
1771607426.29483,5,4.35
1771607426.31989,5,4.35
1771607426.34495,5,4.36
1771607426.37001,5,4.37
1771607426.39507,5,4.37
1771607426.42017,5,4.44
1771607426.44521,5,4.43
1771607426.47027,5,4.38
1771607426.49533,5,4.43
1771607426.52040,5,4.32
1771607426.54546,5,4.35
1771607426.57052,5,4.33
1771607426.59560,5,4.43
1771607426.62067,5,4.36
1771607426.64574,5,4.43
1771607426.67104,5,4.34
1771607426.69610,5,4.34
1771607426.72116,5,4.45
1771607426.74623,5,4.45
1771607426.77130,5,4.46
1771607426.79636,5,4.37
1771607426.82144,5,4.36
1771607426.84650,5,4.35
1771607426.87156,5,4.37
1771607426.89663,5,4.45
1771607426.92169,5,4.36
1771607426.94676,5,4.42
1771607426.97183,5,4.53
1771607426.99688,5,4.4
1771607427.02197,5,4.36
1771607427.04703,5,4.38
1771607427.07215,5,4.34
1771607427.09720,5,4.37
1771607427.12228,5,4.41
1771607427.14736,5,4.31
1771607427.17243,5,4.37
1771607427.19756,5,4.44
1771607427.22259,5,4.31
1771607427.24842,5,4.35
1771607427.27334,5,4.35
1771607427.29840,5,4.41
1771607427.32346,5,4.43
1771607427.34851,5,4.38
1771607427.37359,5,4.35
1771607427.39865,5,4.43
1771607427.42370,5,4.36
1771607427.44876,5,4.35
1771607427.47382,5,4.46
1771607427.49888,5,4.45
1771607427.52395,5,4.34
1771607427.54903,5,4.37
1771607427.57411,5,4.37
1771607427.59918,5,4.39
1771607427.62424,5,4.34
1771607427.64932,5,4.34
1771607427.67440,5,4.36
1771607427.69948,5,4.36
1771607427.72453,5,4.37
1771607427.74960,5,4.37
1771607427.77466,5,4.38
1771607427.79973,5,4.37
1771607427.82481,5,4.35
1771607427.84987,5,4.44
1771607427.87493,5,4.45
1771607427.90048,5,4.34
1771607427.92554,5,4.38
1771607427.95060,5,4.42
1771607427.97566,5,4.36
1771607428.00072,5,2.65
1771607428.02581,5,4.45
1771607428.05086,5,4.37
1771607428.07599,5,4.3
1771607428.10105,5,4.36
1771607428.12610,5,4.36
1771607428.15116,5,4.43
1771607428.17624,5,4.43
1771607428.20129,5,4.36
1771607428.22636,5,4.35
1771607428.25143,5,4.35
1771607428.27648,5,4.36
